DateTime,UID,V,X,Y,Z,T
20/4/2 3:5:0,3497,833,22.991241,-20.669977,-58.236717,15.2
20/4/2 3:10:0,3495,834,22.987337,-20.677925,-58.233372,14.6
20/4/2 3:5:0,3482,998,15.665701,-16.10647,-67.225571,14
20/4/2 3:10:0,3482,999,15.667646,-16.106983,-67.224007,14.1
20/4/2 3:15:0,3485,1000,15.670723,-16.106222,-67.222321,14
20/4/2 3:5:0,3480,1513,13.77934,-5.855387,-74.982567,15.8
20/4/2 3:10:0,3482,1514,13.773443,-5.853786,-74.988815,15.7
20/4/2 3:15:0,3482,1515,13.779184,-5.854781,-74.982841,15.4
20/4/2 3:5:0,3473,998,14.567414,24.754885,-60.759125,15.9
20/4/2 3:10:0,3474,999,14.566412,24.753794,-60.760296,15.9
20/4/2 3:15:0,3476,1000,14.567383,24.752108,-60.76123,15.9
20/4/2 3:10:0,3471,1002,18.66618,8.490954,-69.359741,14.5
20/4/2 3:15:0,3471,1003,18.671528,8.488933,-69.356155,14.5
20/4/2 3:20:0,3473,1004,18.670149,8.490027,-69.356262,14.5
20/4/2 3:10:0,3479,996,20.737907,64.419151,-14.298599,14.3
20/4/2 3:15:0,3480,997,20.739864,64.413895,-14.305199,14.4
20/4/2 3:20:0,3482,998,20.732687,64.4235,-14.297647,14.3
20/4/2 3:10:0,3465,1467,26.764568,-25.029629,-51.839783,14.7
20/4/2 3:15:0,3464,1468,26.766035,-25.02643,-51.840828,14.7
20/4/2 3:20:0,3465,1469,26.764332,-25.027567,-51.841736,14.7
20/4/2 3:10:0,3467,999,26.446028,-12.418836,-60.359264,14.6
20/4/2 3:15:0,3470,1000,26.444017,-12.421961,-60.360191,14.6
20/4/2 3:20:0,3471,1001,26.448269,-12.421043,-60.355583,14.6
20/4/2 3:10:0,3489,1001,22.28019,-13.721459,-63.436852,14.3
20/4/2 3:15:0,3489,1002,22.279276,-13.719658,-63.439053,14.3
20/4/2 3:20:0,3489,1003,22.280691,-13.721536,-63.435726,14.3
20/4/2 3:15:0,3495,835,22.986227,-20.680294,-58.232964,14
20/4/2 3:20:0,3495,836,22.980473,-20.685537,-58.233513,14.1
20/4/2 3:25:0,3494,837,22.980713,-20.69112,-58.231167,13.8
20/4/2 3:20:0,3482,1001,15.668265,-16.10784,-67.222839,14
20/4/2 3:25:0,3485,1002,15.667262,-16.107679,-67.223427,14.1
20/4/2 3:30:0,3486,1003,15.667994,-16.106684,-67.223923,14
20/4/2 3:20:0,3482,1516,13.775365,-5.853995,-74.98732,15.4
20/4/2 3:25:0,3482,1517,13.778575,-5.853119,-74.98468,15.7
20/4/2 3:30:0,3482,1518,13.778872,-5.853001,-74.98452,15.5
20/4/2 3:20:0,3473,1001,14.567968,24.751747,-60.761684,15.9
20/4/2 3:25:0,3473,1002,14.572669,24.753349,-60.757603,15.9
20/4/2 3:30:0,3473,1003,14.573134,24.753147,-60.757736,15.9
20/4/2 3:25:0,3471,1005,18.6705,8.488824,-69.356293,14.5
20/4/2 3:30:0,3470,1006,18.666414,8.490522,-69.360321,14.4
20/4/2 3:35:0,3471,1007,18.665781,8.490606,-69.360352,14.5
20/4/2 3:25:0,3480,999,20.731276,64.420128,-14.305727,14.4
20/4/2 3:30:0,3479,1000,20.737463,64.417839,-14.301171,14.4
20/4/2 3:35:0,3480,1001,20.736902,64.419067,-14.300736,14.4
20/4/2 3:25:0,3462,1470,26.765285,-25.02886,-51.839832,14.7
20/4/2 3:30:0,3465,1471,26.767719,-25.026293,-51.840591,14.7
20/4/2 3:35:0,3465,1472,26.766008,-25.026596,-51.841969,14.7
20/4/2 3:25:0,3470,1002,26.447233,-12.42588,-60.355049,14.5
20/4/2 3:30:0,3471,1003,26.443813,-12.426366,-60.359112,14.6
20/4/2 3:35:0,3471,1004,26.447708,-12.424233,-60.355396,14.6
20/4/2 3:25:0,3491,1004,22.280567,-13.722029,-63.435867,14.4
20/4/2 3:30:0,3491,1005,22.280062,-13.720595,-63.438076,14.4
20/4/2 3:35:0,3491,1006,22.280077,-13.722448,-63.43576,14.4
20/4/2 3:30:0,3492,838,22.986671,-20.692617,-58.222767,13.2
20/4/2 3:35:0,3497,839,22.985554,-20.690567,-58.227097,13
20/4/2 3:40:0,3494,840,22.988497,-20.684307,-58.229263,13.4
20/4/2 3:35:0,3482,1004,15.669246,-16.106709,-67.222359,14.1
20/4/2 3:40:0,3488,1005,15.669346,-16.106655,-67.222336,14.1
20/4/2 3:45:0,3485,1006,15.670887,-16.106518,-67.221832,14
20/4/2 3:35:0,3485,1519,13.772578,-5.851099,-74.991661,15.6
20/4/2 3:40:0,3480,1520,13.776054,-5.852628,-74.987801,15.4
20/4/2 3:45:0,3483,1521,13.77559,-5.852097,-74.988579,15.4
20/4/2 3:35:0,3471,1004,14.572834,24.75272,-60.758141,15.9
20/4/2 3:40:0,3471,1005,14.573358,24.752016,-60.758564,15.9
20/4/2 3:45:0,3474,1006,14.573674,24.752525,-60.758457,15.9
20/4/2 3:40:0,3473,1008,18.66568,8.49037,-69.361053,14.5
20/4/2 3:45:0,3468,1009,18.671356,8.488274,-69.356392,14.5
20/4/2 3:50:0,3474,1010,18.66518,8.490702,-69.360397,14.4
20/4/2 3:40:0,3477,1002,20.732496,64.422821,-14.29816,14.4
20/4/2 3:45:0,3482,1003,20.738869,64.414215,-14.306368,14.4
20/4/2 3:50:0,3482,1004,20.736961,64.418442,-14.300847,14.4
20/4/2 3:40:0,3465,1473,26.763023,-25.027037,-51.843559,14.7
20/4/2 3:45:0,3462,1474,26.764454,-25.028782,-51.841164,14.6
20/4/2 3:50:0,3468,1475,26.766678,-25.026167,-51.841232,14.7
20/4/2 3:40:0,3470,1005,26.447126,-12.426214,-60.355114,14.6
20/4/2 3:45:0,3471,1006,26.443687,-12.426164,-60.357986,14.5
20/4/2 3:50:0,3473,1007,26.44655,-12.422717,-60.357529,14.6
20/4/2 3:40:0,3491,1007,22.281704,-13.722257,-63.434723,14.4
20/4/2 3:45:0,3491,1008,22.280413,-13.721501,-63.436527,14.4
20/4/2 3:50:0,3491,1009,22.280262,-13.721652,-63.435989,14.4
20/4/2 3:45:0,3492,841,22.984806,-20.684511,-58.230286,13.5
20/4/2 3:50:0,3492,842,22.990084,-20.670744,-58.236839,14.4
20/4/2 3:55:0,3492,843,22.991386,-20.682636,-58.2272,13.8
20/4/2 3:50:0,3483,1007,15.671496,-16.104263,-67.223534,14.1
20/4/2 3:55:0,3488,1008,15.669875,-16.107655,-67.221298,14.1
20/4/2 4:0:0,3488,1009,15.66808,-16.107487,-67.223213,14
20/4/2 3:50:0,3479,1522,13.778301,-5.851685,-74.984398,15.9
20/4/2 3:55:0,3483,1523,13.7792,-5.84971,-74.984543,15.9
20/4/2 4:0:0,3482,1524,13.775018,-5.851022,-74.989288,15.7
20/4/2 3:50:0,3476,1007,14.567734,24.75108,-60.76244,15.9
20/4/2 3:55:0,3476,1008,14.56766,24.750593,-60.762875,15.9
20/4/2 4:0:0,3476,1009,14.567681,24.751177,-60.762512,15.9
20/4/2 3:55:0,3471,1011,18.665287,8.490464,-69.360466,14.5
20/4/2 4:0:0,3471,1012,18.669889,8.488759,-69.356575,14.4
20/4/2 4:5:0,3474,1013,18.671541,8.490646,-69.354774,14.4
20/4/2 3:55:0,3479,1005,20.7369,64.418709,-14.300489,14.4
20/4/2 4:0:0,3482,1006,20.736725,64.418709,-14.301382,14.3
20/4/2 4:5:0,3479,1007,20.73015,64.419907,-14.307606,14.3
20/4/2 3:55:0,3465,1476,26.766407,-25.026173,-51.841656,14.6
20/4/2 4:0:0,3467,1477,26.768452,-25.02603,-51.84026,14.6
20/4/2 4:5:0,3465,1478,26.765659,-25.02844,-51.839756,14.6
20/4/2 3:55:0,3470,1008,26.44816,-12.4258,-60.354038,14.6
20/4/2 4:0:0,3474,1009,26.448257,-12.422888,-60.35582,14.5
20/4/2 4:5:0,3470,1010,26.450211,-12.425779,-60.352772,14.5
20/4/2 3:55:0,3489,1010,22.27783,-13.721549,-63.439133,14.4
20/4/2 4:0:0,3491,1011,22.280432,-13.722706,-63.435802,14.3
20/4/2 4:5:0,3489,1012,22.280481,-13.720894,-63.437057,14.3
20/4/2 4:0:0,3494,844,22.990419,-20.670431,-58.236706,14.6
20/4/2 4:5:0,3495,845,22.983566,-20.690588,-58.228249,13.5
20/4/2 4:10:0,3491,846,22.985867,-20.690498,-58.227257,13.2
20/4/2 4:5:0,3482,1010,15.66599,-16.106882,-67.224915,14
20/4/2 4:10:0,3483,1011,15.665602,-16.106619,-67.225304,14.1
20/4/2 4:15:0,3485,1012,15.666035,-16.109753,-67.223083,14
20/4/2 4:5:0,3479,1525,13.776647,-5.848768,-74.988136,15.6
20/4/2 4:10:0,3482,1526,13.776787,-5.848475,-74.98822,15.5
20/4/2 4:15:0,3482,1527,13.776248,-5.847962,-74.988579,15.4
20/4/2 4:5:0,3471,1010,14.573379,24.749165,-60.761734,15.9
20/4/2 4:10:0,3473,1011,14.572948,24.751686,-60.759338,15.9
20/4/2 4:15:0,3476,1012,14.573316,24.749483,-60.761673,15.9
20/4/2 4:10:0,3470,1014,18.670507,8.489768,-69.356682,14.4
20/4/2 4:15:0,3470,1015,18.671324,8.48848,-69.356384,14.5
20/4/2 4:20:0,3473,1016,18.665863,8.490764,-69.360863,14.5
20/4/2 4:10:0,3480,1008,20.732561,64.422302,-14.29851,14.3
20/4/2 4:15:0,3479,1009,20.736555,64.41906,-14.301032,14.3
20/4/2 4:20:0,3477,1010,20.732254,64.42244,-14.298948,14.3
20/4/2 4:10:0,3462,1479,26.766157,-25.028532,-51.839855,14.7
20/4/2 4:15:0,3465,1480,26.764597,-25.026842,-51.842865,14.7
20/4/2 4:20:0,3465,1481,26.76696,-25.028112,-51.839409,14.6
20/4/2 4:10:0,3473,1011,26.445881,-12.427197,-60.355801,14.6
20/4/2 4:15:0,3474,1012,26.449537,-12.425995,-60.352333,14.5
20/4/2 4:20:0,3473,1013,26.451174,-12.425547,-60.351799,14.6
20/4/2 4:10:0,3488,1013,22.279734,-13.722472,-63.436047,14.3
20/4/2 4:15:0,3491,1014,22.279863,-13.721111,-63.438248,14.3
20/4/2 4:20:0,3491,1015,22.280863,-13.720749,-63.438339,14.3
20/4/2 4:15:0,3489,847,22.991726,-20.683699,-58.225613,13.6
20/4/2 4:20:0,3494,848,22.984949,-20.691471,-58.225929,13.1
20/4/2 4:25:0,3491,849,22.982958,-20.684568,-58.230316,13.5
20/4/2 4:20:0,3482,1013,15.668465,-16.109835,-67.221375,14
20/4/2 4:25:0,3485,1014,15.667152,-16.106627,-67.2239,14
20/4/2 4:30:0,3483,1015,15.667248,-16.109537,-67.22197,14
20/4/2 4:20:0,3479,1528,13.776199,-5.847548,-74.989212,15.4
20/4/2 4:25:0,3480,1529,13.769369,-5.84579,-74.995911,15.6
20/4/2 4:30:0,3479,1530,13.768766,-5.844508,-74.99791,15.7
20/4/2 4:20:0,3474,1013,14.573015,24.751059,-60.759972,15.9
20/4/2 4:25:0,3474,1014,14.567518,24.752302,-60.761341,15.9
20/4/2 4:30:0,3470,1015,14.567465,24.752209,-60.761337,15.9
20/4/2 4:25:0,3471,1017,18.671015,8.488562,-69.356621,14.5
20/4/2 4:30:0,3471,1018,18.671926,8.489395,-69.355835,14.5
20/4/2 4:35:0,3471,1019,18.671114,8.489717,-69.355354,14.4
20/4/2 4:25:0,3479,1011,20.730644,64.419815,-14.307682,14.3
20/4/2 4:30:0,3480,1012,20.730831,64.420189,-14.307302,14.3
20/4/2 4:35:0,3480,1013,20.730463,64.419418,-14.307767,14.3
20/4/2 4:25:0,3467,1482,26.765379,-25.028315,-51.840446,14.7
20/4/2 4:30:0,3464,1483,26.766386,-25.02832,-51.84026,14.7
20/4/2 4:35:0,3464,1484,26.770779,-25.026556,-51.838524,14.7
20/4/2 4:25:0,3471,1014,26.451378,-12.425703,-60.351875,14.6
20/4/2 4:30:0,3471,1015,26.447878,-12.427079,-60.354095,14.5
20/4/2 4:35:0,3470,1016,26.442699,-12.425353,-60.359669,14.5
20/4/2 4:25:0,3491,1016,22.281189,-13.721867,-63.435505,14.3
20/4/2 4:30:0,3492,1017,22.280661,-13.720938,-63.437675,14.3
20/4/2 4:35:0,3489,1018,22.279875,-13.721878,-63.436134,14.3
20/4/2 4:30:0,3491,850,22.993727,-20.681652,-58.225216,13.7
20/4/2 4:35:0,3492,851,22.988266,-20.684298,-58.228683,13.8
20/4/2 4:40:0,3492,852,22.98745,-20.685852,-58.227379,13.5
20/4/2 4:35:0,3483,1016,15.665326,-16.110918,-67.222931,14
20/4/2 4:40:0,3482,1017,15.663615,-16.11162,-67.223312,14
20/4/2 4:45:0,3485,1018,15.665699,-16.115864,-67.22007,14
20/4/2 4:35:0,3482,1531,13.774422,-5.844244,-74.992874,15.5
20/4/2 4:40:0,3482,1532,13.766421,-5.841659,-75.00174,15.7
20/4/2 4:45:0,3479,1533,13.765119,-5.839293,-75.003326,15.5
20/4/2 4:35:0,3471,1016,14.573792,24.750498,-60.760803,15.8
20/4/2 4:40:0,3471,1017,14.568311,24.750631,-60.762592,15.9
20/4/2 4:45:0,3474,1018,14.572563,24.74873,-60.762062,15.9
20/4/2 4:40:0,3471,1020,18.671659,8.489192,-69.355553,14.4
20/4/2 4:45:0,3473,1021,18.672922,8.490223,-69.354294,14.4
20/4/2 4:50:0,3471,1022,18.672028,8.489163,-69.355209,14.4
20/4/2 4:40:0,3479,1014,20.732037,64.423302,-14.298526,14.3
20/4/2 4:45:0,3480,1015,20.729778,64.420059,-14.307526,14.3
20/4/2 4:50:0,3480,1016,20.732162,64.423058,-14.299006,14.3
20/4/2 4:40:0,3464,1485,26.769442,-25.025961,-51.839752,14.6
20/4/2 4:45:0,3462,1486,26.766289,-25.02845,-51.839729,14.6
20/4/2 4:50:0,3467,1487,26.764894,-25.026228,-51.842987,14.7
20/4/2 4:40:0,3473,1017,26.450769,-12.422812,-60.352654,14.6
20/4/2 4:45:0,3473,1018,26.451851,-12.423261,-60.352711,14.5
20/4/2 4:50:0,3470,1019,26.444479,-12.426927,-60.357899,14.5
20/4/2 4:40:0,3492,1019,22.280348,-13.721526,-63.435925,14.3
20/4/2 4:45:0,3489,1020,22.280191,-13.72212,-63.436073,14.3
20/4/2 4:50:0,3492,1021,22.277863,-13.72154,-63.439251,14.3
20/4/2 4:45:0,3492,853,22.984516,-20.687384,-58.229843,13.5
20/4/2 4:50:0,3492,854,22.99176,-20.678675,-58.229946,13.9
20/4/2 4:55:0,3491,855,22.988852,-20.691273,-58.223717,13.4
20/4/2 4:50:0,3485,1019,15.665531,-16.116003,-67.219757,14
20/4/2 4:55:0,3483,1020,15.666181,-16.114428,-67.220551,14
20/4/2 5:0:0,3483,1021,15.662161,-16.115772,-67.222038,14
20/4/2 4:50:0,3482,1534,13.765055,-5.838173,-75.00457,15.4
20/4/2 4:55:0,3483,1535,13.770709,-5.838744,-74.999245,15.3
20/4/2 5:0:0,3479,1536,13.76625,-5.838158,-75.003464,15.5
20/4/2 4:50:0,3471,1019,14.567105,24.750893,-60.763168,15.9
20/4/2 4:55:0,3471,1020,14.572772,24.749249,-60.76252,15.5
20/4/2 5:0:0,3473,1021,14.567993,24.750786,-60.762779,15.7
20/4/2 4:55:0,3473,1023,18.666231,8.490707,-69.359642,14.4
20/4/2 5:0:0,3474,1024,18.67337,8.490601,-69.353477,14.4
20/4/2 5:5:0,3470,1025,18.672132,8.489901,-69.354492,14.4
20/4/2 4:55:0,3480,1017,20.735992,64.418785,-14.301834,14.3
20/4/2 5:0:0,3480,1018,20.729424,64.419884,-14.308941,14.3
20/4/2 5:5:0,3479,1019,20.731276,64.423248,-14.299587,14.2
20/4/2 4:55:0,3465,1488,26.771212,-25.027081,-51.837666,14.6
20/4/2 5:0:0,3467,1489,26.768999,-25.027817,-51.838928,14.6
20/4/2 5:5:0,3467,1490,26.767258,-25.026403,-51.841301,14.6
20/4/2 4:55:0,3470,1020,26.451612,-12.423942,-60.351269,14.6
20/4/2 5:0:0,3473,1021,26.445488,-12.426756,-60.355782,14.5
20/4/2 5:5:0,3470,1022,26.454693,-12.427007,-60.34819,14.5
20/4/2 4:55:0,3491,1022,22.280689,-13.722342,-63.436089,14.3
20/4/2 5:0:0,3491,1023,22.280788,-13.721787,-63.436817,14.3
20/4/2 5:5:0,3489,1024,22.280766,-13.718579,-63.438213,14.2
20/4/2 5:0:0,3491,856,22.991648,-20.687931,-58.22472,13.6
20/4/2 5:5:0,3494,857,22.989609,-20.690519,-58.222828,13.5
20/4/2 5:10:0,3494,858,22.987448,-20.685675,-58.227524,13.5
20/4/2 5:5:0,3485,1022,15.664983,-16.118486,-67.218285,14
20/4/2 5:10:0,3482,1023,15.6601,-16.118214,-67.221664,14
20/4/2 5:15:0,3483,1024,15.664295,-16.118101,-67.218857,14
20/4/2 5:5:0,3482,1537,13.761802,-5.834314,-75.008896,15.3
20/4/2 5:10:0,3480,1538,13.76689,-5.833699,-75.003738,15.4
20/4/2 5:15:0,3479,1539,13.763908,-5.832484,-75.007683,15.7
20/4/2 5:5:0,3471,1022,14.573057,24.748503,-60.762192,15.9
20/4/2 5:10:0,3473,1023,14.566592,24.752916,-60.76162,15.9
20/4/2 5:15:0,3474,1024,14.566496,24.749935,-60.763721,15.4
20/4/2 5:10:0,3471,1026,18.673132,8.4893,-69.353752,14.4
20/4/2 5:15:0,3468,1027,18.673456,8.488311,-69.354271,14.4
20/4/2 5:20:0,3471,1028,18.673019,8.489106,-69.354347,14.4
20/4/2 5:10:0,3480,1020,20.736359,64.418762,-14.301939,14.3
20/4/2 5:15:0,3480,1021,20.72925,64.41996,-14.308455,14.3
20/4/2 5:20:0,3479,1022,20.735901,64.418831,-14.302407,14.2
20/4/2 5:10:0,3461,1491,26.766926,-25.02803,-51.839561,14.6
20/4/2 5:15:0,3464,1492,26.77104,-25.026419,-51.8386,14.6
20/4/2 5:20:0,3465,1493,26.77326,-25.02582,-51.837231,14.6
20/4/2 5:10:0,3471,1023,26.446585,-12.427478,-60.354908,14.4
20/4/2 5:15:0,3471,1024,26.45364,-12.423956,-60.350407,14.5
20/4/2 5:20:0,3471,1025,26.447504,-12.426124,-60.354794,14.5
20/4/2 5:10:0,3488,1025,22.281694,-13.720101,-63.437416,14.3
20/4/2 5:15:0,3491,1026,22.278606,-13.721501,-63.438763,14.3
20/4/2 5:20:0,3491,1027,22.281336,-13.719614,-63.436481,14.2
20/4/2 5:15:0,3494,859,22.981846,-20.696995,-58.224083,12.9
20/4/2 5:20:0,3492,860,22.990313,-20.691891,-58.221149,12.9
20/4/2 5:25:0,3492,861,22.99128,-20.686047,-58.223774,13.2
20/4/2 5:20:0,3482,1025,15.661854,-16.118921,-67.219559,13.9
20/4/2 5:25:0,3483,1026,15.662157,-16.119926,-67.218697,13.9
20/4/2 5:30:0,3485,1027,15.66368,-16.117792,-67.219704,14
20/4/2 5:20:0,3482,1540,13.761523,-5.830431,-75.01088,15.7
20/4/2 5:25:0,3477,1541,13.757922,-5.827991,-75.015488,15.5
20/4/2 5:30:0,3479,1542,13.760129,-5.828122,-75.012688,15.6
20/4/2 5:20:0,3474,1025,14.566789,24.749407,-60.764172,15.9
20/4/2 5:25:0,3474,1026,14.566916,24.74966,-60.764008,15.9
20/4/2 5:30:0,3473,1027,14.57275,24.747385,-60.763763,15.9
20/4/2 5:25:0,3473,1029,18.668325,8.490529,-69.357658,14.4
20/4/2 5:30:0,3470,1030,18.673023,8.488546,-69.354446,14.4
20/4/2 5:35:0,3473,1031,18.668901,8.490707,-69.357994,14.3
20/4/2 5:25:0,3476,1023,20.735584,64.418259,-14.303011,14.2
20/4/2 5:30:0,3480,1024,20.737791,64.413559,-14.308286,14.2
20/4/2 5:35:0,3480,1025,20.731249,64.42234,-14.300483,14.2
20/4/2 5:25:0,3464,1494,26.772503,-25.025034,-51.838402,14.6
20/4/2 5:30:0,3464,1495,26.771782,-25.026268,-51.837757,14.6
20/4/2 5:35:0,3464,1496,26.773201,-25.026373,-51.836861,14.6
20/4/2 5:25:0,3470,1026,26.457006,-12.427296,-60.345875,14.5
20/4/2 5:30:0,3468,1027,26.448185,-12.427576,-60.35416,14.4
20/4/2 5:35:0,3471,1028,26.454201,-12.428394,-60.348625,14.5
20/4/2 5:25:0,3492,1028,22.281641,-13.720963,-63.435383,14.3
20/4/2 5:30:0,3488,1029,22.281153,-13.72188,-63.435963,14.3
20/4/2 5:35:0,3492,1030,22.278982,-13.720914,-63.438915,14.3
20/4/2 5:30:0,3492,862,22.989305,-20.69207,-58.222683,13.1
20/4/2 5:35:0,3489,863,22.9867,-20.686707,-58.228073,13.4
20/4/2 5:40:0,3488,864,22.986919,-20.687395,-58.227489,13.1
20/4/2 5:35:0,3485,1028,15.660643,-16.120556,-67.219742,13.9
20/4/2 5:40:0,3485,1029,15.659552,-16.121237,-67.219208,13.9
20/4/2 5:45:0,3488,1030,15.656658,-16.119114,-67.223831,13.9
20/4/2 5:35:0,3482,1543,13.763601,-5.826112,-75.011597,15.5
20/4/2 5:40:0,3479,1544,13.76208,-5.826137,-75.01255,15.7
20/4/2 5:45:0,3482,1545,13.761244,-5.823737,-75.013718,15.6
20/4/2 5:35:0,3473,1028,14.57264,24.747589,-60.763424,15.9
20/4/2 5:40:0,3471,1029,14.572487,24.747919,-60.76371,15.5
20/4/2 5:45:0,3473,1030,14.572361,24.751369,-60.759819,15.9
20/4/2 5:40:0,3470,1032,18.675112,8.489861,-69.352211,14.4
20/4/2 5:45:0,3468,1033,18.669439,8.49006,-69.357063,14.3
20/4/2 5:50:0,3471,1034,18.674835,8.48898,-69.353165,14.3
20/4/2 5:40:0,3479,1026,20.729197,64.420189,-14.308672,14.1
20/4/2 5:45:0,3480,1027,20.738243,64.413193,-14.308756,14.2
20/4/2 5:50:0,3477,1028,20.736687,64.418541,-14.301415,14.2
20/4/2 5:40:0,3465,1497,26.76936,-25.025564,-51.840515,14.5
20/4/2 5:45:0,3464,1498,26.768702,-25.027422,-51.83918,14.6
20/4/2 5:50:0,3467,1499,26.772734,-25.025637,-51.838253,14.5
20/4/2 5:40:0,3470,1029,26.458384,-12.427661,-60.344612,14.4
20/4/2 5:45:0,3471,1030,26.450283,-12.4271,-60.352467,14.4
20/4/2 5:50:0,3473,1031,26.458008,-12.425255,-60.345825,14.4
20/4/2 5:40:0,3492,1031,22.278606,-13.720238,-63.439358,14.2
20/4/2 5:45:0,3489,1032,22.281481,-13.721183,-63.43581,14.3
20/4/2 5:50:0,3492,1033,22.282774,-13.720397,-63.435978,14.3
20/4/2 5:45:0,3488,865,22.980759,-20.693665,-58.227016,12.8
20/4/2 5:50:0,3488,866,22.986216,-20.691784,-58.226513,13
20/4/2 5:55:0,3489,867,22.983372,-20.695324,-58.224693,12.5
20/4/2 5:50:0,3485,1031,15.65616,-16.120113,-67.22287,13.9
20/4/2 5:55:0,3482,1032,15.658258,-16.116674,-67.223938,13.9
20/4/2 6:0:0,3485,1033,15.655819,-16.116247,-67.22596,13.9
20/4/2 5:50:0,3480,1546,13.75679,-5.822237,-75.018234,15.5
20/4/2 5:55:0,3482,1547,13.755821,-5.82209,-75.018478,15.4
20/4/2 6:0:0,3480,1548,13.759789,-5.822869,-75.015007,15.4
20/4/2 5:50:0,3471,1031,14.571091,24.753487,-60.757809,15.9
20/4/2 5:55:0,3473,1032,14.571287,24.751921,-60.760075,15.5
20/4/2 6:0:0,3474,1033,14.566127,24.753225,-60.76096,15.6
20/4/2 5:55:0,3473,1035,18.675125,8.488777,-69.353004,14.3
20/4/2 6:0:0,3470,1036,18.675032,8.489274,-69.351852,14.3
20/4/2 6:5:0,3471,1037,18.675758,8.489612,-69.35144,14.3
20/4/2 5:55:0,3482,1029,20.73682,64.418251,-14.302182,14.1
20/4/2 6:0:0,3479,1030,20.736227,64.418297,-14.302085,14.1
20/4/2 6:5:0,3480,1031,20.729897,64.420341,-14.307707,14.1
20/4/2 5:55:0,3464,1500,26.773682,-25.02562,-51.836098,14.6
20/4/2 6:0:0,3467,1501,26.769545,-25.025385,-51.840183,14.5
20/4/2 6:5:0,3464,1502,26.772736,-25.025486,-51.837467,14.5
20/4/2 5:55:0,3468,1032,26.451288,-12.427658,-60.350544,14.4
20/4/2 6:0:0,3471,1033,26.456694,-12.429836,-60.345047,14.4
20/4/2 6:5:0,3473,1034,26.451937,-12.428295,-60.350391,14.4
20/4/2 5:55:0,3489,1034,22.280693,-13.717797,-63.438335,14.1
20/4/2 6:0:0,3491,1035,22.282906,-13.717878,-63.437344,14.2
20/4/2 6:5:0,3489,1036,22.281052,-13.721106,-63.435188,14.2
20/4/2 6:0:0,3491,868,22.983824,-20.695808,-58.224159,12.3
20/4/2 6:5:0,3488,869,22.985273,-20.692289,-58.225296,12.6
20/4/2 6:10:0,3489,870,22.984648,-20.694212,-58.225384,12.4
20/4/2 6:5:0,3482,1034,15.655192,-16.11883,-67.224159,13.9
20/4/2 6:10:0,3485,1035,15.657159,-16.117352,-67.224007,13.9
20/4/2 6:15:0,3488,1036,15.657882,-16.117807,-67.223,13.9
20/4/2 6:5:0,3477,1549,13.757841,-5.820052,-75.017365,15.5
20/4/2 6:10:0,3482,1550,13.754202,-5.817483,-75.021286,15.5
20/4/2 6:15:0,3482,1551,13.750627,-5.816229,-75.025375,15.5
20/4/2 6:5:0,3474,1034,14.571763,24.752007,-60.759644,15.6
20/4/2 6:10:0,3473,1035,14.572127,24.752148,-60.760025,15.6
20/4/2 6:15:0,3471,1036,14.570866,24.749611,-60.762291,15.8
20/4/2 6:10:0,3473,1038,18.675737,8.488111,-69.35289,14.4
20/4/2 6:15:0,3471,1039,18.677113,8.489194,-69.350853,14.4
20/4/2 6:20:0,3471,1040,18.675665,8.488072,-69.35244,14.3
20/4/2 6:10:0,3479,1032,20.73876,64.414986,-14.305823,14.2
20/4/2 6:15:0,3480,1033,20.729975,64.420784,-14.30722,14.2
20/4/2 6:20:0,3480,1034,20.729156,64.420715,-14.307681,14.1
20/4/2 6:10:0,3464,1503,26.770531,-25.023939,-51.840851,14.6
20/4/2 6:15:0,3464,1504,26.772968,-25.02519,-51.83812,14.5
20/4/2 6:20:0,3464,1505,26.772203,-25.023888,-51.840019,14.5
20/4/2 6:10:0,3470,1035,26.459095,-12.424648,-60.3447,14.4
20/4/2 6:15:0,3470,1036,26.460684,-12.428466,-60.342926,14.4
20/4/2 6:20:0,3473,1037,26.460192,-12.426009,-60.344067,14.4
20/4/2 6:10:0,3491,1037,22.279753,-13.720743,-63.437519,14.3
20/4/2 6:15:0,3491,1038,22.282887,-13.718259,-63.436928,14.3
20/4/2 6:20:0,3489,1039,22.282551,-13.71944,-63.435814,14.1
20/4/2 6:15:0,3491,871,22.99041,-20.680443,-58.23048,13.2
20/4/2 6:20:0,3491,872,22.986485,-20.684639,-58.228863,12.8
20/4/2 6:25:0,3491,873,22.987133,-20.692266,-58.224102,12.7
20/4/2 6:20:0,3485,1037,15.657226,-16.119549,-67.222153,13.9
20/4/2 6:25:0,3482,1038,15.652975,-16.123547,-67.221901,13.9
20/4/2 6:30:0,3482,1039,15.655351,-16.121607,-67.221474,13.9
20/4/2 6:20:0,3482,1552,13.755299,-5.812143,-75.021889,15.4
20/4/2 6:25:0,3482,1553,13.749469,-5.808294,-75.029823,15.4
20/4/2 6:30:0,3479,1554,13.744759,-5.805655,-75.033913,15.5
20/4/2 6:20:0,3473,1037,14.566586,24.752129,-60.762085,15.5
20/4/2 6:25:0,3473,1038,14.570683,24.750111,-60.761448,15.9
20/4/2 6:30:0,3471,1039,14.571274,24.749649,-60.761589,15.6
20/4/2 6:25:0,3470,1041,18.670252,8.489195,-69.357178,14.4
20/4/2 6:30:0,3471,1042,18.670996,8.489335,-69.356743,14.3
